time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-21T15:07:11.248Z,38.185,-117.7439,10.2,0.7,ml,17,107.42,0.043,0.1436,nn,nn00751401,2020-06-22T02:18:18.083Z,"39 km SE of Mina, Nevada",earthquake,,1,0.27,6,reviewed,nn,nn
2020-06-21T15:03:14.876Z,38.1737,-117.7725,5.1,0.9,ml,21,81.73,0.058,0.2123,nn,nn00751351,2020-06-22T02:18:16.432Z,"38 km SE of Mina, Nevada",earthquake,,2,0.14,8,reviewed,nn,nn
2020-06-21T14:59:33.815Z,66.3208,-153.8313,9.1,1.1,ml,,,,0.34,ak,ak0207ycntpw,2020-06-24T03:40:43.527Z,"35 km NNE of Hughes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T14:57:50.660Z,33.3525,-116.2991667,11.05,1.17,ml,53,65,0.01316,0.22,ci,ci39488736,2020-06-21T15:01:39.004Z,"13km NNE of Borrego Springs, CA",earthquake,0.26,0.49,0.165,27,automatic,ci,ci
2020-06-21T14:55:50.200Z,19.2203330993652,-155.409164428711,29.8400001525879,1.95,ml,10,201,,0.0900000036,hv,hv72009666,2020-06-21T15:01:24.240Z,"7 km ENE of P?hala, Hawaii",earthquake,1.78,1.26999998,0.17,3,automatic,hv,hv
2020-06-21T14:55:16.410Z,36.0241667,-117.361,1.56,1.19,ml,12,135,0.1471,0.16,ci,ci39488720,2020-06-21T14:59:02.430Z,"29km N of Searles Valley, CA",earthquake,0.44,1.02,0.18,11,automatic,ci,ci
2020-06-21T14:54:38.136Z,66.1846,-146.9578,3.6,1.5,ml,,,,0.69,ak,ak0207ycmrix,2020-06-24T03:40:42.333Z,"27 km SE of Beaver, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T14:52:31.500Z,38.0983,-118.1785,0.4,1.3,ml,22,130.58,0.171,0.21,nn,nn00751346,2020-06-21T14:56:46.996Z,"33 km S of Mina, Nevada",earthquake,,15.1,,,automatic,nn,nn
2020-06-21T14:49:58.090Z,38.8133316,-122.8215027,2.77,1.08,md,23,65,0.007471,0.03,nc,nc73413126,2020-06-21T15:00:04.174Z,"7km NW of The Geysers, CA",earthquake,0.26,0.47,0.18,4,automatic,nc,nc
2020-06-21T14:48:05.180Z,44.6711667,-111.8785,11.35,0.97,ml,15,114,0.163,0.21,mb,mb80441029,2020-06-22T21:10:25.980Z,"42 km NE of Spencer, Idaho",earthquake,0.58,0.96,0.14,8,reviewed,mb,mb
2020-06-21T14:42:37.161Z,38.1804,-117.7429,10.6,1,ml,21,107.54,0.047,0.1257,nn,nn00751345,2020-06-22T02:18:14.690Z,"39 km SE of Mina, Nevada",earthquake,,0.9,0.14,10,reviewed,nn,nn
2020-06-21T14:37:38.298Z,38.1868,-117.7408,10.1,3.1,ml,34,47.59,0.041,0.2238,nn,nn00751340,2020-06-22T02:18:12.745Z,"39 km SE of Mina, Nevada",earthquake,,0.8,0.39,15,reviewed,nn,nn
2020-06-21T14:29:55.790Z,44.5368333,-111.1243333,15.51,0.29,md,9,166,0.071,0.16,uu,uu60397887,2020-06-22T21:09:41.690Z,"14 km S of West Yellowstone, Montana",earthquake,0.93,1.39,0.181,5,reviewed,uu,uu
2020-06-21T14:28:16.320Z,38.1298,-117.9042,9.5,0.9,ml,10,93.49,0.03,0.11,nn,nn00751338,2020-06-21T14:38:23.870Z,"34 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-06-21T14:25:23.360Z,35.8938333,-117.738,7.85,0.73,ml,12,71,0.08519,0.1,ci,ci39488696,2020-06-21T14:29:03.799Z,"16km ESE of Little Lake, CA",earthquake,0.26,0.95,0.283,10,automatic,ci,ci
2020-06-21T14:24:25.416Z,62.1484,-149.9639,54.9,1.4,ml,,,,0.47,ak,ak0207ycgb1s,2020-06-24T03:40:41.120Z,"6 km WSW of Y, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T14:23:01.930Z,38.8419991,-122.8280029,1.71,1.09,md,20,82,0.006764,0.04,nc,nc73413116,2020-06-21T14:52:04.364Z,"9km WNW of Cobb, CA",earthquake,0.24,0.43,0.14,4,automatic,nc,nc
2020-06-21T14:22:42.430Z,38.1482,-118.0415,3.8,1.6,ml,19,100.54,0.012,0.15,nn,nn00751336,2020-06-21T14:29:28.246Z,"27 km SSE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-21T14:20:43.800Z,34.2506667,-116.4175,2.96,0.86,ml,13,112,0.04995,0.21,ci,ci39488688,2020-06-21T14:24:27.744Z,"15km N of Yucca Valley, CA",earthquake,0.48,0.49,0.041,12,automatic,ci,ci
2020-06-21T14:14:52.850Z,38.0615,-118.7551667,2.71,1.75,md,29,107,0.2736,0.06,nc,nc73413106,2020-06-22T22:58:02.608Z,"28km SE of Bodie, CA",earthquake,0.43,8.29,0.194,29,reviewed,nc,nc
2020-06-21T14:06:15.393Z,66.237,-157.1662,2.2,0.8,ml,,,,0.3,ak,ak0207yccffs,2020-06-24T03:40:39.955Z,"69 km NNW of Huslia, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T14:05:59.316Z,44.4416,-115.2276,10,3,ml,,89,0.361,0.48,us,us6000afy7,2020-06-22T21:39:41.090Z,"33 km NW of Stanley, Idaho",earthquake,3.1,2,0.041,80,reviewed,us,us
2020-06-21T14:03:10.092Z,66.2363,-157.1729,6.2,1.1,ml,,,,0.25,ak,ak0207ycbrtd,2020-06-24T03:40:38.804Z,"69 km NNW of Huslia, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T13:56:49.874Z,-1.5499,28.6331,10,4.2,mb,,146,2.305,0.77,us,us6000ag4b,2020-06-21T22:14:33.784Z,"45 km W of Sake, Democratic Republic of the Congo",earthquake,8.1,1.9,0.175,9,reviewed,us,us
2020-06-21T13:56:46.590Z,33.5751667,-116.809,7.02,0.35,ml,20,60,0.04179,0.21,ci,ci39488672,2020-06-22T14:17:20.082Z,"13km W of Anza, CA",earthquake,0.39,1.09,0.156,11,reviewed,ci,ci
2020-06-21T13:54:49.820Z,38.8058319,-122.7738342,1.18,0.55,md,7,107,0.009146,0.01,nc,nc73413101,2020-06-21T14:14:06.887Z,"4km NNW of The Geysers, CA",earthquake,0.49,1.08,,1,automatic,nc,nc
2020-06-21T13:51:43.580Z,19.1876659393311,-155.5,34.3699989318848,2.1500001,md,47,81,,0.109999999,hv,hv72009571,2020-06-21T13:55:08.460Z,"2 km SW of P?hala, Hawaii",earthquake,0.62,0.829999983,0.649999976,21,automatic,hv,hv
2020-06-21T13:49:07.870Z,38.1617,-117.8998,12.8,1.1,ml,15,109.66,0.027,0.12,nn,nn00751325,2020-06-21T14:01:44.495Z,"31 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-21T13:49:03.424Z,60.7917,-152.3403,88.1,1.4,ml,,,,0.47,ak,ak0207yc06ji,2020-06-24T03:40:37.551Z,"58 km W of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-06-21T13:47:48.820Z,33.5818333,-116.794,8.6,0.22,ml,18,65,0.02762,0.19,ci,ci39488664,2020-06-21T13:51:32.550Z,"12km WNW of Anza, CA",earthquake,0.6,0.96,0.171,5,automatic,ci,ci
2020-06-21T13:43:15.590Z,38.8183327,-122.8146667,1.69,1.14,md,25,44,0.006199,0.04,nc,nc73413091,2020-06-21T16:46:03.152Z,"7km NW of The Geysers, CA",earthquake,0.19,0.35,0.11,4,automatic,nc,nc
2020-06-21T13:42:23.290Z,33.58,-116.8025,7.16,0.35,ml,16,66,0.03484,0.1,ci,ci39488656,2020-06-22T14:17:38.342Z,"12km WNW of Anza, CA",earthquake,0.28,0.56,0.175,7,reviewed,ci,ci
2020-06-21T13:40:20.640Z,36.087,-89.7821667,10.12,1.61,md,15,77,0.06967,0.06,nm,nm60296497,2020-06-22T14:08:37.510Z,"4 km E of Steele, Missouri",earthquake,0.2,0.46,0.092,11,reviewed,nm,nm
2020-06-21T13:38:43.800Z,53.8673333,-166.746,7.31,0.77,ml,5,112,0.03902,0.06,av,av62185191,2020-06-22T21:59:05.550Z,"13 km W of Dutch Harbor, Alaska",earthquake,0.36,0.57,0.246,4,reviewed,av,av
2020-06-21T13:35:46.050Z,37.5756667,-118.8573333,1.86,0.33,md,15,176,0.02661,0.05,nc,nc73413086,2020-06-22T18:53:03.050Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.44,0.9,0.185,12,reviewed,nc,nc
2020-06-21T13:33:45.540Z,52.9472,-171.1603,265.8,3.2,ml,,,,0.99,ak,ak0207ybx0zc,2020-06-24T17:38:03.238Z,"154 km W of Nikolski, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2020-06-21T13:23:56.940Z,37.645,-119.3831667,8,0.98,md,13,148,0.2415,0.02,nc,nc73413081,2020-06-22T10:22:01.730Z,"20km ESE of Yosemite Valley, CA",earthquake,0.36,3.28,0.145,13,reviewed,nc,nc
2020-06-21T13:22:22.442Z,63.2749,-149.0588,87.8,1.3,ml,,,,0.66,ak,ak0207ybufub,2020-06-24T03:40:35.112Z,"14 km SSW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-21T13:21:24.578Z,-15.3953,167.6871,110.17,4.6,mb,,128,0.469,0.73,us,us6000afxt,2020-06-21T13:59:37.040Z,"57 km ENE of Luganville, Vanuatu",earthquake,6.4,5.2,0.091,36,reviewed,us,us
2020-06-21T13:18:34.230Z,38.1597,-117.8765,10.5,1.9,ml,19,68.3,0.006,0.11,nn,nn00751322,2020-06-21T13:23:26.773Z,"32 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-21T13:14:11.284Z,63.337,-145.0935,5.8,1.7,ml,,,,0.41,ak,ak0207ybsp6r,2020-06-24T03:40:33.909Z,"37 km NE of Paxson, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T13:13:12.355Z,65.4933,-138.1325,2.7,1,ml,,,,0.35,ak,ak0207ybshju,2020-06-24T03:40:32.832Z,"160 km ENE of Eagle Village, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T13:12:35.830Z,38.8059998,-122.8218307,2.24,0.75,md,14,68,0.006415,0.02,nc,nc73413071,2020-06-21T15:52:02.492Z,"6km WNW of The Geysers, CA",earthquake,0.36,0.61,0.15,2,automatic,nc,nc
2020-06-21T13:06:00.250Z,19.1978340148926,-155.466995239258,32.7599983215332,2.55999994,md,44,99,,0.129999995,hv,hv72009491,2020-06-21T13:11:33.860Z,"1 km ESE of P?hala, Hawaii",earthquake,0.6,1.00999999,0.150000006,21,automatic,hv,hv
2020-06-21T13:02:03.100Z,44.3336667,-115.1605,4.36,2.31,ml,11,67,0.297,0.25,mb,mb80440999,2020-06-22T23:24:14.340Z,"21 km NW of Stanley, Idaho",earthquake,0.58,1.36,0.149,13,reviewed,mb,mb
2020-06-21T13:02:02.620Z,38.1665,-118.0935,2.1,0.7,ml,11,202.1,0.048,0.09,nn,nn00751320,2020-06-21T13:19:43.289Z,"24 km S of Mina, Nevada",earthquake,,11.3,,,automatic,nn,nn
2020-06-21T13:01:45.580Z,38.8149986,-122.8198318,2.69,0.56,md,14,69,0.009528,0.02,nc,nc73413066,2020-06-21T13:19:02.560Z,"7km NW of The Geysers, CA",earthquake,0.35,0.82,,1,automatic,nc,nc
2020-06-21T12:59:09.100Z,38.7097,-117.0297,10.7,1.3,ml,8,160.34,0.64,0.04,nn,nn00751319,2020-06-21T13:03:43.013Z,"55 km S of Kingston, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-21T12:58:46.198Z,63.5543,-149.2881,101.7,1.3,ml,,,,0.46,ak,ak0207ybgrw6,2020-06-24T03:40:31.760Z,"24 km NW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T12:55:22.610Z,44.4338333,-115.215,9.13,2.16,ml,13,80,0.358,0.18,mb,mb80440989,2020-06-22T22:19:15.130Z,"32 km NW of Stanley, Idaho",earthquake,0.38,0.9,0.225,13,reviewed,mb,mb
2020-06-21T12:51:30.710Z,33.1981667,-115.6103333,2.68,1.31,ml,20,86,0.01817,0.17,ci,ci39488632,2020-06-21T12:55:16.221Z,"10km WSW of Niland, CA",earthquake,0.32,0.29,0.259,28,automatic,ci,ci
2020-06-21T12:48:09.747Z,51.2957,-177.1016,41.27,2.8,ml,,211,0.473,0.52,us,us6000ahm0,2020-06-24T04:37:33.040Z,"72 km SSW of Adak, Alaska",earthquake,4.1,24.6,0.115,10,reviewed,us,us
2020-06-21T12:45:27.640Z,44.7018333,-110.1065,2.34,0.31,md,3,152,0.0521,0.1,uu,uu60397877,2020-06-22T21:06:03.560Z,"35 km SSW of Silver Gate, Montana",earthquake,0.58,8.2,0.281,3,reviewed,uu,uu
2020-06-21T12:44:46.160Z,33.9196667,-116.9106667,7.66,1.55,ml,63,29,0.05816,0.19,ci,ci39488624,2020-06-21T20:47:20.793Z,"3km WSW of Banning, CA",earthquake,0.17,0.67,0.193,28,automatic,ci,ci
2020-06-21T12:36:37.880Z,62.1071,-151.105,63.7,1.4,ml,,,,0.31,ak,ak0207ybc1dh,2020-06-24T03:40:29.404Z,"20 km NE of Skwentna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T12:34:48.818Z,62.9806,-150.9128,116.2,1.2,ml,,,,0.38,ak,ak0207ybbmup,2020-06-24T03:40:28.220Z,"54 km N of Petersville, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T12:34:43.590Z,38.1955,-117.7423,11.4,1.4,ml,24,123.28,0.12,0.14,nn,nn00751316,2020-06-21T13:00:26.264Z,"38 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-06-21T12:30:55.610Z,38.1728,-117.9852,4,0.4,ml,10,97.23,0.031,0.12,nn,nn00751315,2020-06-21T12:35:43.000Z,"26 km SSE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-06-21T12:30:29.170Z,36.0703333,-82.7371667,6.12,2.47,md,26,67,0.05083,0.29,se,se60296482,2020-06-24T04:41:30.040Z,"11 km S of Tusculum, Tennessee",earthquake,0.43,1.1,0.064,16,reviewed,se,se
2020-06-21T12:24:13.520Z,38.1618,-117.9065,12.7,1.6,ml,21,72.09,0.023,0.11,nn,nn00751311,2020-06-21T12:33:05.449Z,"30 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-06-21T12:23:58.830Z,59.701,-152.2321,62,0.9,ml,,,,0.42,ak,ak0207yb9apj,2020-06-24T03:40:27.128Z,"24 km WSW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-06-21T12:20:52.640Z,38.1418,-118.0117,2.6,0.9,ml,13,121.98,0.033,0.06,nn,nn00751309,2020-06-21T12:25:03.373Z,"28 km SSE of Mina, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-06-21T12:19:57.110Z,38.8349991,-122.7979965,2.04,0.56,md,12,68,0.006878,0.02,nc,nc73413056,2020-06-21T12:45:05.342Z,"7km WNW of Cobb, CA",earthquake,0.32,0.83,,1,automatic,nc,nc
2020-06-21T12:16:33.870Z,37.5791667,-118.8498333,2.69,1.45,md,22,136,0.01971,0.03,nc,nc73413051,2020-06-23T21:41:03.058Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.28,0.47,0.159,21,reviewed,nc,nc
2020-06-21T12:16:32.239Z,69.1153,-144.7753,4.1,1.1,ml,,,,0.36,ak,ak0207yb7qno,2020-06-24T03:40:25.971Z,"114 km NNE of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T12:10:07.190Z,52.0511667,-175.9886667,7,-0.05,ml,5,195,0.04395,0.22,av,av70903999,2020-06-24T21:06:57.640Z,"48 km ENE of Adak, Alaska",earthquake,1.09,1.71,0.165,5,reviewed,av,av
2020-06-21T12:06:47.710Z,38.1828,-117.7942,8,1.2,ml,11,106.13,0.058,0.05,nn,nn00751306,2020-06-21T12:18:43.869Z,"35 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-21T12:02:34.739Z,53.8466,-166.7597,10.4,1,ml,,,,0.42,ak,ak0207yb4oxb,2020-06-24T03:40:24.832Z,"14 km WSW of Unalaska, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T12:01:35.160Z,37.386,-122.2751667,9.66,0.98,md,18,117,0.03402,0.03,nc,nc73413046,2020-06-22T22:25:04.422Z,"4km W of Portola Valley, CA",earthquake,0.27,0.24,0.149,10,reviewed,nc,nc
2020-06-21T11:57:18.590Z,19.2145004272461,-155.420837402344,31.6100006103516,1.83000004,md,37,153,,0.119999997,hv,hv72009411,2020-06-21T12:00:31.050Z,"6 km ENE of P?hala, Hawaii",earthquake,0.6,0.790000021,1.83000004,4,automatic,hv,hv
2020-06-21T11:57:08.950Z,44.6903333,-110.0221667,13.63,0.42,md,7,154,0.08263,0.19,uu,uu60397872,2020-06-22T17:00:49.780Z,"35 km S of Silver Gate, Montana",earthquake,0.77,1.17,0.464,5,reviewed,uu,uu
2020-06-21T11:53:28.620Z,38.8168335,-122.8314972,1.26,0.56,md,10,72,0.006854,0.01,nc,nc73413041,2020-06-21T12:22:04.178Z,"8km NW of The Geysers, CA",earthquake,0.31,0.56,,1,automatic,nc,nc
2020-06-21T11:52:07.098Z,-31.3057,-177.7031,16.58,4.9,mb,,94,2.063,0.53,us,us6000afw6,2020-06-21T12:11:27.040Z,"Kermadec Islands region",earthquake,11.6,3.4,0.106,28,reviewed,us,us
2020-06-21T11:49:59.859Z,51.5648,-179.4268,79.1,2.3,ml,,,,0.36,ak,ak0207yatixf,2020-06-24T03:40:23.726Z,"196 km W of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T11:49:42.990Z,38.1697,-117.8333,10.8,1.1,ml,18,61.43,0.025,0.12,nn,nn00751303,2020-06-21T12:08:04.824Z,"34 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-21T11:46:19.140Z,53.8608333,-166.7428333,7.59,0.57,ml,5,135,0.04047,0.06,av,av62185161,2020-06-22T21:55:32.600Z,"13 km WSW of Dutch Harbor, Alaska",earthquake,0.4,0.77,0.347,5,reviewed,av,av
2020-06-21T11:44:20.710Z,38.1048,-118.1593,4.8,1.3,ml,15,121.17,0.072,0.16,nn,nn00751299,2020-06-21T11:50:25.584Z,"32 km S of Mina, Nevada",earthquake,,2.3,,,automatic,nn,nn
2020-06-21T11:40:12.280Z,38.1475,-118.008,2.1,0.8,ml,13,143.02,0.034,0.09,nn,nn00751298,2020-06-21T11:47:24.844Z,"28 km SSE of Mina, Nevada",earthquake,,9.9,,,automatic,nn,nn
2020-06-21T11:35:01.750Z,38.1498,-117.9693,11.5,1,ml,16,112.77,0.019,0.1,nn,nn00751295,2020-06-21T11:41:51.346Z,"29 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-06-21T11:34:18.770Z,38.233,-118.1005,1.9,0.8,ml,9,197.79,0.039,0.07,nn,nn00751294,2020-06-21T11:41:43.142Z,"17 km S of Mina, Nevada",earthquake,,8.3,,,automatic,nn,nn
2020-06-21T11:34:14.898Z,51.0559,-179.7931,13,1.6,ml,,,,0.58,ak,ak0207yaq4kx,2020-06-24T03:41:31.173Z,"237 km WSW of Adak, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2020-06-21T11:33:41.125Z,64.7046,-151.3712,8.3,0.7,ml,,,,0.46,ak,ak0207yapyy3,2020-06-24T03:40:22.578Z,"48 km SW of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T11:32:00.047Z,66.3116,-157.3578,2.7,1,ml,,,,0.34,ak,ak0207yapo1d,2020-06-24T03:40:21.398Z,"65 km S of Shungnak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-06-21T11:29:00.590Z,38.8356667,-122.7838364,1.9,1.06,md,17,68,0.005773,0.03,nc,nc73413031,2020-06-21T11:59:10.008Z,"6km WNW of Cobb, CA",earthquake,0.25,0.47,0.46,3,automatic,nc,nc
2020-06-21T11:28:43.115Z,66.3009,-157.3759,3.2,1.5,ml,,,,0.34,ak,ak0207yaowhp,2020-06-24T03:40:20.259Z,"66 km S of Shungnak, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T11:28:28.890Z,38.1345,-117.9905,9.2,1.4,ml,21,108.96,0.039,0.09,nn,nn00751289,2020-06-21T11:34:07.222Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-21T11:27:17.400Z,38.1685,-117.9532,4.7,0.8,ml,10,117.05,0.034,0.02,nn,nn00751287,2020-06-21T11:31:03.627Z,"28 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-06-21T11:26:58.430Z,44.4396667,-115.1975,5.44,1.54,ml,11,79,0.369,0.17,mb,mb80440974,2020-06-24T17:00:05.730Z,"32 km NW of Stanley, Idaho",earthquake,0.4,1.32,0.091,10,reviewed,mb,mb
2020-06-21T11:25:18.550Z,38.1837,-117.7917,4.8,1.4,ml,20,53.54,0.053,0.17,nn,nn00751284,2020-06-21T11:28:45.819Z,"36 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-06-21T11:19:06.947Z,53.8807,-166.7772,6.7,1.9,ml,,,,0.42,ak,ak0207yamwbj,2020-06-24T03:40:19.169Z,"15 km W of Dutch Harbor, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-06-21T11:14:32.860Z,38.8138351,-122.8303299,1.61,0.32,md,13,84,0.005041,0.02,nc,nc73413026,2020-06-21T11:48:02.924Z,"8km WNW of The Geysers, CA",earthquake,0.3,0.55,0.24,2,automatic,nc,nc
2020-06-21T11:13:57.600Z,38.186,-117.8578,5.9,1.2,ml,15,75.6,0.019,0.1,nn,nn00751280,2020-06-21T11:23:44.543Z,"31 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-21T11:12:42.560Z,35.7243333,-84.3011667,19.83,1.88,md,11,115,0.09855,0.04,se,se60107923,2020-06-21T14:15:29.710Z,"3 km ESE of Loudon, Tennessee",earthquake,0.36,0.67,0.019,6,reviewed,se,se
2020-06-21T11:10:25.935Z,63.7664,-150.0509,4.5,0.9,ml,,,,0.36,ak,ak0207yal08q,2020-06-24T03:40:17.942Z,"53 km WSW of Ferry, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T11:08:45.740Z,35.8613333,-117.684,5.95,0.48,ml,8,105,0.08372,0.11,ci,ci39488608,2020-06-21T11:12:28.549Z,"22km ESE of Little Lake, CA",earthquake,0.35,0.92,0.115,5,automatic,ci,ci
2020-06-21T11:06:23.480Z,38.1502,-118.0653,1.7,0.6,ml,9,199.49,0.041,0.11,nn,nn00751278,2020-06-21T11:10:22.395Z,"26 km S of Mina, Nevada",earthquake,,12.3,,,automatic,nn,nn
2020-06-21T11:04:13.190Z,35.873,-117.7141667,7.68,1.58,ml,24,48,0.07637,0.19,ci,ci39488600,2020-06-21T11:15:16.810Z,"19km ESE of Little Lake, CA",earthquake,0.29,0.88,0.239,24,automatic,ci,ci
2020-06-21T11:03:07.670Z,38.2237,-117.7555,6.9,0.9,ml,12,86.77,0.028,0.02,nn,nn00751276,2020-06-21T11:08:23.109Z,"36 km ESE of Mina, Nevada",earthquake,,3.6,,,automatic,nn,nn
2020-06-21T11:02:36.809Z,44.3275,-115.1203,3.71,2.3,ml,,56,0.313,0.7,us,us6000afvh,2020-06-24T04:35:28.819Z,"18 km NW of Stanley, Idaho",earthquake,1.4,6.5,0.066,30,reviewed,us,us
2020-06-21T11:02:20.440Z,64.0056,-148.1523,102.3,1.3,ml,,,,0.5,ak,ak0207yaja2y,2020-06-24T03:40:16.571Z,"43 km ENE of Healy, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T11:02:05.190Z,36.53066667,-98.98566667,7.92,0.78,ml,22,134,0.04859046489,0.1,ok,ok2020mdcj,2020-06-23T21:32:31.817Z,"10 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.15,6,reviewed,ok,ok
2020-06-21T10:57:42.690Z,35.8728333,-117.716,7.84,1.4,ml,23,65,0.07544,0.21,ci,ci39488592,2020-06-21T11:01:24.477Z,"19km ESE of Little Lake, CA",earthquake,0.33,0.91,0.3,22,automatic,ci,ci
2020-06-21T10:57:36.620Z,35.7086667,-117.5036667,2.88,0.71,ml,17,161,0.1265,0.17,ci,ci39488584,2020-06-21T11:01:09.478Z,"11km SW of Searles Valley, CA",earthquake,0.44,1.25,0.116,5,automatic,ci,ci
2020-06-21T10:56:44.660Z,38.1533,-117.8912,9.5,1.8,ml,24,48.53,0.024,0.14,nn,nn00751272,2020-06-21T11:05:26.051Z,"32 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-21T10:56:22.350Z,33.96,-116.7378333,18.26,0.84,ml,25,40,0.09485,0.12,ci,ci39488576,2020-06-21T11:00:04.468Z,"7km NE of Cabazon, CA",earthquake,0.22,0.5,0.133,27,automatic,ci,ci
2020-06-21T10:55:36.720Z,38.1537,-118.0222,0,0.6,ml,11,181.93,0.035,0.22,nn,nn00751271,2020-06-21T10:59:22.842Z,"27 km SSE of Mina, Nevada",earthquake,,8.7,,,automatic,nn,nn
2020-06-21T10:54:18.810Z,38.7608337,-122.7294998,2.06,1.4,md,21,139,0.003705,0.04,nc,nc73413011,2020-06-21T14:05:04.836Z,"3km SE of The Geysers, CA",earthquake,0.37,0.42,0.05,5,automatic,nc,nc
2020-06-21T10:49:06.946Z,66.2255,-157.1789,6.4,1.2,ml,,,,0.5,ak,ak0207ya7w2i,2020-06-24T03:40:15.476Z,"68 km NNW of Huslia, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-06-21T10:46:25.360Z,23.8867,93.1256,40.42,5.1,mww,,49,1.126,0.59,us,us6000afvf,2020-06-21T22:59:51.742Z,"24 km SE of Darlawn, India",earthquake,7,6.3,0.098,10,reviewed,us,us
2020-06-21T10:43:13.530Z,38.8341675,-122.8081665,2,0.56,md,8,94,0.01086,0.01,nc,nc73413001,2020-06-21T11:03:05.639Z,"8km W of Cobb, CA",earthquake,0.49,1.68,,1,automatic,nc,nc
2020-06-21T10:42:08.710Z,35.8643333,-117.694,4.75,1.63,ml,26,75,0.08009,0.16,ci,ci39488568,2020-06-21T10:46:08.390Z,"21km ESE of Little Lake, CA",earthquake,0.21,0.48,0.17,26,automatic,ci,ci
2020-06-21T10:39:32.770Z,38.1637,-117.9852,1.9,0.7,ml,12,113.06,0.028,0.12,nn,nn00751269,2020-06-21T10:43:43.633Z,"27 km SSE of Mina, Nevada",earthquake,,13.1,,,automatic,nn,nn
2020-06-21T10:39:19.283Z,56.736,-155.0755,60.4,2.5,ml,,,,0.48,ak,ak0207ya5rw5,2020-06-24T04:32:38.040Z,"59 km WSW of Akhiok, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-06-21T10:36:27.110Z,36.1376667,-117.9841667,1.88,0.45,ml,12,161,0.1066,0.14,ci,ci39488560,2020-06-21T10:39:55.351Z,"11km NNW of Coso Junction, CA",earthquake,0.61,0.74,0.281,3,automatic,ci,ci
2020-06-21T10:33:37.982Z,53.8578,-166.7317,6.7,1.4,ml,,,,0.34,ak,ak0207ya4j4i,2020-06-24T03:40:13.140Z,"12 km W of Unalaska, Alaska",earthquake,,0.2,,,reviewed,ak,ak
